candidate_id,skill_id,proficiency
CAND04546,SK0294,5
CAND07390,SK0287,4
CAND06362,SK0291,1
CAND14220,SK0120,2
CAND05953,SK0185,5
CAND14505,SK0177,3
CAND05009,SK0102,4
CAND04327,SK0204,4
CAND10180,SK0294,3
CAND03771,SK0159,1
CAND06940,SK0261,1
CAND01108,SK0169,2
CAND13071,SK0231,5
CAND13842,SK0043,5
CAND04381,SK0119,5
CAND01732,SK0194,5
CAND13093,SK0100,2
CAND10235,SK0299,2
CAND04293,SK0149,5
CAND12592,SK0176,5
CAND04719,SK0153,4
CAND06871,SK0246,4
CAND05729,SK0060,5
CAND05889,SK0091,5
CAND00558,SK0102,2
CAND01316,SK0097,5
CAND08749,SK0053,4
CAND08327,SK0043,4
CAND11982,SK0287,5
CAND10714,SK0146,4
CAND04959,SK0179,1
CAND01250,SK0295,3
CAND09584,SK0075,3
CAND11036,SK0188,3
CAND02307,SK0056,5
CAND12188,SK0141,2
CAND09102,SK0270,4
CAND00745,SK0156,5
CAND09166,SK0073,5
CAND10968,SK0023,3
CAND13087,SK0167,5
CAND02095,SK0123,1
CAND05150,SK0231,5
CAND06446,SK0238,5
CAND07804,SK0225,3
CAND10285,SK0095,2
CAND13950,SK0151,1
CAND03335,SK0289,1
CAND06713,SK0137,4
CAND14594,SK0198,2
CAND08137,SK0130,5
CAND07844,SK0134,5
CAND07971,SK0263,2
CAND05515,SK0031,3
CAND11972,SK0237,4
CAND06487,SK0073,1
CAND06925,SK0091,1
CAND01731,SK0065,5
CAND09178,SK0270,3
CAND01618,SK0201,4
CAND01705,SK0060,5
CAND04503,SK0119,2
CAND07697,SK0222,5
CAND09970,SK0053,2
CAND13269,SK0243,1
CAND09891,SK0062,2
CAND02547,SK0259,1
CAND06715,SK0145,3
CAND14256,SK0300,3
CAND13557,SK0100,4
CAND06119,SK0180,1
CAND06849,SK0255,4
CAND14340,SK0250,5
CAND06494,SK0287,4
CAND00018,SK0181,1
CAND01048,SK0099,3
CAND07345,SK0049,4
CAND10625,SK0057,5
CAND02426,SK0297,1
CAND07803,SK0272,5
CAND08828,SK0085,3
CAND03424,SK0034,2
CAND13348,SK0039,5
CAND09903,SK0263,4
CAND10439,SK0169,3
CAND13089,SK0003,3
CAND00727,SK0114,1
CAND04476,SK0160,1
CAND09672,SK0082,1
CAND11116,SK0230,2
CAND06088,SK0286,3
CAND03531,SK0076,2
CAND06858,SK0088,3
CAND06756,SK0202,2
CAND06001,SK0118,5
CAND06392,SK0030,2
CAND02037,SK0178,4
CAND02728,SK0091,4
CAND07244,SK0029,1
CAND06998,SK0190,3
CAND02390,SK0117,3
CAND14799,SK0009,3
CAND12046,SK0223,3
CAND09024,SK0126,4
CAND11443,SK0090,2
CAND13308,SK0094,3
CAND10793,SK0296,4
CAND10626,SK0068,4
CAND03651,SK0005,2
CAND12975,SK0040,5
CAND11960,SK0240,1
CAND01905,SK0255,2
CAND06029,SK0123,5
CAND05998,SK0294,1
CAND12431,SK0158,5
CAND03048,SK0166,1
CAND09418,SK0111,1
CAND13999,SK0267,5
CAND02810,SK0076,5
CAND14547,SK0298,3
CAND01134,SK0195,5
CAND14795,SK0007,5
CAND04140,SK0188,1
CAND10813,SK0016,1
CAND10881,SK0051,3
CAND13596,SK0089,1
CAND04061,SK0043,5
CAND14771,SK0143,3
CAND13822,SK0294,1
CAND06171,SK0103,2
CAND12647,SK0038,4
CAND03981,SK0209,3
CAND09645,SK0180,5
CAND02099,SK0022,3
CAND02752,SK0134,1
CAND01376,SK0133,5
CAND08722,SK0005,5
CAND07174,SK0055,4
CAND08661,SK0235,1
CAND06718,SK0086,5
CAND12255,SK0095,1
CAND04250,SK0091,1
CAND09419,SK0057,5
CAND08832,SK0058,4
CAND03031,SK0275,4
CAND11694,SK0191,4
CAND03830,SK0248,2
CAND10446,SK0040,2
CAND03833,SK0239,1
CAND12093,SK0035,4
CAND03412,SK0231,2
CAND10978,SK0277,5
CAND13090,SK0161,3
CAND08152,SK0042,2
CAND10877,SK0051,4
CAND00570,SK0037,2
CAND13389,SK0269,3
CAND10485,SK0259,5
CAND06140,SK0180,2
CAND03214,SK0132,1
CAND06343,SK0075,3
CAND02852,SK0036,1
CAND02137,SK0013,1
CAND01193,SK0254,2
CAND10946,SK0033,1
CAND04308,SK0135,1
CAND14922,SK0042,1
CAND00123,SK0209,1
CAND00780,SK0270,4
CAND14328,SK0251,3
CAND00390,SK0082,5
CAND14141,SK0114,2
CAND02157,SK0274,1
CAND10995,SK0199,5
CAND07896,SK0262,3
CAND09025,SK0082,5
CAND04472,SK0211,3
CAND04662,SK0083,5
CAND00303,SK0032,2
CAND03549,SK0273,4
CAND06686,SK0229,2
CAND07420,SK0099,4
CAND11756,SK0271,5
CAND01186,SK0239,2
CAND03760,SK0042,5
CAND07231,SK0174,1
CAND04201,SK0289,2
CAND07158,SK0025,3
CAND13494,SK0019,2
CAND00231,SK0058,3
CAND11665,SK0027,1
CAND07752,SK0182,2
CAND11691,SK0127,3
CAND14342,SK0277,5
CAND08890,SK0171,4
CAND06156,SK0144,4
CAND06416,SK0186,1
CAND00296,SK0074,4
CAND10639,SK0249,2
CAND07389,SK0268,4
CAND07702,SK0299,5
CAND02151,SK0210,4
CAND02729,SK0061,2
CAND10920,SK0289,4
CAND02375,SK0256,3
CAND01396,SK0017,5
CAND12675,SK0126,4
CAND06765,SK0282,2
CAND12741,SK0108,1
CAND13477,SK0075,1
CAND03277,SK0129,1
CAND02207,SK0161,3
CAND11289,SK0094,2
CAND11127,SK0147,4
CAND02486,SK0233,1
CAND01527,SK0257,1
CAND12749,SK0217,4
CAND04966,SK0018,3
CAND00968,SK0145,5
CAND00166,SK0076,5
CAND04093,SK0069,4
CAND11122,SK0072,4
CAND12056,SK0228,1
CAND12003,SK0118,5
CAND11913,SK0245,2
CAND04936,SK0094,1
CAND00425,SK0279,3
CAND05282,SK0058,1
CAND02361,SK0239,2
CAND11250,SK0300,4
CAND03487,SK0100,3
CAND11443,SK0053,3
CAND01717,SK0024,3
CAND05746,SK0180,1
CAND07896,SK0036,2
CAND02097,SK0016,5
CAND02143,SK0299,1
CAND07287,SK0277,5
CAND08788,SK0074,5
CAND01366,SK0115,3
CAND02444,SK0293,5
CAND11990,SK0264,1
CAND14541,SK0187,3
CAND05281,SK0139,4
CAND14033,SK0287,3
CAND03002,SK0108,2
CAND09149,SK0046,3
CAND12069,SK0008,5
CAND14116,SK0205,1
CAND03035,SK0253,4
CAND13087,SK0151,4
CAND04395,SK0063,5
CAND04191,SK0007,1
CAND00667,SK0057,4
CAND01908,SK0270,3
CAND13281,SK0034,3
CAND04944,SK0247,4
CAND07203,SK0246,1
CAND07467,SK0270,5
CAND12658,SK0291,1
CAND03115,SK0261,1
CAND03590,SK0197,3
CAND01201,SK0170,1
CAND07616,SK0106,1
CAND06868,SK0118,3
CAND06705,SK0174,4
CAND00805,SK0295,5
CAND10544,SK0115,4
CAND03391,SK0228,5
CAND11900,SK0149,4
CAND08151,SK0248,5
CAND02063,SK0210,2
CAND04556,SK0263,5
CAND02737,SK0246,1
CAND03786,SK0132,3
CAND01538,SK0131,4
CAND09486,SK0121,4
CAND08222,SK0249,5
CAND03248,SK0260,3
CAND13906,SK0188,5
CAND14714,SK0134,4
CAND14953,SK0104,5
CAND13520,SK0266,4
CAND09557,SK0220,2
CAND11114,SK0299,2
CAND12477,SK0223,3
CAND09375,SK0145,4
CAND05431,SK0043,2
CAND01604,SK0146,1
CAND01989,SK0119,2
CAND00936,SK0058,1
CAND02177,SK0017,3
CAND13594,SK0022,1
CAND07250,SK0064,2
CAND10883,SK0235,5
CAND03334,SK0225,2
CAND00211,SK0001,3
CAND07817,SK0048,5
CAND03954,SK0140,2
CAND05335,SK0267,4
CAND10780,SK0192,1
CAND06727,SK0184,3
CAND07980,SK0056,3
CAND05107,SK0279,5
CAND14096,SK0014,2
CAND02339,SK0176,2
CAND07697,SK0187,4
CAND01355,SK0032,3
CAND07512,SK0019,1
CAND04792,SK0282,2
CAND09231,SK0082,3
CAND06963,SK0300,1
CAND12842,SK0088,5
CAND08268,SK0239,1
CAND01475,SK0194,4
CAND08261,SK0296,3
CAND11928,SK0088,4
CAND12080,SK0107,4
CAND07253,SK0256,4
CAND10197,SK0277,4
CAND10341,SK0090,3
CAND13039,SK0196,1
CAND12487,SK0009,2
CAND00578,SK0146,2
CAND05358,SK0261,1
CAND08842,SK0148,5
CAND09058,SK0254,2
CAND10624,SK0154,4
CAND07798,SK0011,1
CAND00790,SK0048,3
CAND02973,SK0049,1
CAND14447,SK0140,4
CAND14358,SK0228,4
CAND11868,SK0055,3
CAND10305,SK0194,1
CAND05188,SK0244,5
CAND03206,SK0146,1
CAND06626,SK0110,5
CAND11283,SK0025,1
CAND01214,SK0231,4
CAND06662,SK0071,5
CAND05673,SK0273,1
CAND03348,SK0201,4
CAND13376,SK0053,5
CAND13567,SK0003,5
CAND06606,SK0252,1
CAND11216,SK0061,2
CAND09420,SK0111,4
CAND07609,SK0283,4
CAND06108,SK0154,1
CAND06306,SK0093,1
CAND10491,SK0285,4
CAND14596,SK0287,1
CAND01856,SK0157,2
CAND02504,SK0148,2
CAND01409,SK0240,4
CAND11721,SK0042,3
CAND03770,SK0192,2
CAND00223,SK0168,4
CAND02773,SK0233,4
CAND12379,SK0263,3
CAND08696,SK0135,2
CAND10301,SK0256,3
CAND00057,SK0029,4
CAND14870,SK0138,2
CAND11946,SK0006,2
CAND02303,SK0152,2
CAND05106,SK0192,2
CAND06733,SK0069,2
CAND02607,SK0103,2
CAND05668,SK0093,5
CAND13875,SK0165,4
CAND08067,SK0258,5
CAND03702,SK0090,3
CAND10803,SK0263,3
CAND06747,SK0061,3
CAND11758,SK0110,1
CAND11845,SK0011,3
CAND13029,SK0255,4
CAND09075,SK0042,2
CAND00058,SK0250,3
CAND03399,SK0222,1
CAND08432,SK0170,3
CAND01488,SK0241,1
CAND06531,SK0166,1
CAND07520,SK0043,3
CAND01342,SK0179,3
CAND09034,SK0212,4
CAND09995,SK0299,2
CAND01881,SK0075,2
CAND03635,SK0074,1
CAND00108,SK0269,1
CAND08458,SK0054,4
CAND09912,SK0228,3
CAND06504,SK0071,2
CAND07506,SK0159,2
CAND11003,SK0158,5
CAND00527,SK0032,5
CAND03851,SK0297,1
CAND12514,SK0186,2
CAND14900,SK0237,2
CAND01563,SK0088,5
CAND02138,SK0108,4
CAND02643,SK0124,3
CAND03858,SK0172,1
CAND09150,SK0003,3
CAND10601,SK0178,1
CAND01482,SK0279,1
CAND03998,SK0263,2
CAND04357,SK0110,5
CAND02162,SK0032,2
CAND04797,SK0024,5
CAND03948,SK0162,4
CAND02340,SK0226,3
CAND03169,SK0054,1
CAND12905,SK0238,5
CAND01270,SK0040,3
CAND13314,SK0217,3
CAND01645,SK0154,2
CAND06025,SK0277,3
CAND11601,SK0026,5
CAND07707,SK0257,3
CAND06672,SK0207,4
CAND00045,SK0025,2
CAND08418,SK0179,3
CAND07870,SK0081,5
CAND07964,SK0101,5
CAND01931,SK0048,1
CAND01761,SK0221,2
CAND01514,SK0054,2
CAND10802,SK0093,4
CAND03699,SK0156,2
CAND08836,SK0180,5
CAND09102,SK0013,3
CAND14213,SK0028,1
CAND00655,SK0003,4
CAND00263,SK0134,4
CAND05383,SK0233,3
CAND05537,SK0001,5
CAND10955,SK0269,1
CAND04331,SK0137,2
CAND08075,SK0099,2
CAND13553,SK0241,4
CAND01136,SK0033,4
CAND11080,SK0161,2
CAND14963,SK0067,2
CAND02300,SK0197,4
CAND08642,SK0032,4
CAND00252,SK0183,1
CAND02332,SK0245,4
CAND11725,SK0295,5
CAND04781,SK0069,4
CAND03135,SK0056,3
CAND10407,SK0179,2
CAND03873,SK0179,1
CAND01301,SK0234,4
CAND05681,SK0038,1
CAND12635,SK0164,3
CAND08729,SK0159,1
CAND03771,SK0084,3
CAND11393,SK0142,1
CAND10152,SK0094,3
CAND06589,SK0252,5
CAND11666,SK0268,3
CAND12018,SK0223,1
CAND12454,SK0063,1
CAND06100,SK0213,2
CAND02090,SK0300,2
CAND08304,SK0138,5
CAND00352,SK0098,3
CAND08445,SK0213,1
CAND08065,SK0122,3
CAND01003,SK0218,3
CAND06573,SK0263,3
CAND11277,SK0153,2
CAND12498,SK0263,2
CAND11254,SK0005,3
CAND07729,SK0098,4
CAND01270,SK0244,2
CAND07348,SK0300,5
CAND04138,SK0150,1
CAND00321,SK0033,5
CAND11519,SK0160,4
CAND00404,SK0098,5
CAND11345,SK0263,3
CAND05026,SK0060,1
CAND05790,SK0049,3
CAND14980,SK0031,5
CAND03235,SK0279,4
CAND11096,SK0110,4
CAND04717,SK0173,3
CAND00141,SK0230,3
CAND06511,SK0279,5
CAND13690,SK0093,5
CAND10678,SK0243,1
CAND05638,SK0226,1
CAND01581,SK0126,2
CAND00336,SK0114,4
CAND07539,SK0128,5
CAND00295,SK0205,1
CAND02919,SK0064,5
CAND05621,SK0213,5
CAND11308,SK0242,5
CAND11158,SK0146,1
CAND03169,SK0127,3
CAND05432,SK0098,1
CAND08638,SK0013,5
CAND02467,SK0064,4
CAND05237,SK0145,2
CAND04704,SK0013,3
CAND07232,SK0134,4
CAND01518,SK0190,5
CAND02661,SK0135,5
CAND13852,SK0168,1
CAND11506,SK0022,1
CAND05077,SK0006,3
CAND06185,SK0071,4
CAND01918,SK0185,3
CAND11288,SK0265,5
CAND02838,SK0127,1
CAND05787,SK0144,1
CAND05884,SK0282,4
CAND09022,SK0216,4
CAND11829,SK0002,3
CAND04470,SK0184,2
CAND12303,SK0284,1
CAND00147,SK0138,4
CAND01093,SK0128,1
CAND00254,SK0034,3
CAND10602,SK0215,4
CAND04957,SK0054,4
CAND08870,SK0084,5
CAND12102,SK0239,3
CAND02801,SK0036,1
CAND08548,SK0129,3
CAND00894,SK0007,5
CAND03076,SK0003,5
CAND14579,SK0142,1
CAND09308,SK0269,2
CAND02156,SK0130,5
CAND10519,SK0222,3
CAND03703,SK0111,1
CAND07277,SK0255,1
CAND06287,SK0078,3
CAND06492,SK0061,3
CAND10663,SK0229,1
CAND09929,SK0182,4
CAND10652,SK0245,1
CAND13851,SK0256,4
CAND05638,SK0165,2
CAND08104,SK0282,5
CAND12050,SK0108,1
CAND01322,SK0109,4
CAND06908,SK0054,2
CAND05881,SK0295,4
CAND09416,SK0204,3
CAND04445,SK0083,3
CAND08277,SK0062,2
CAND13253,SK0074,1
CAND13257,SK0105,4
CAND04235,SK0202,3
CAND14464,SK0219,5
CAND08270,SK0248,3
CAND01636,SK0291,1
CAND06009,SK0211,3
CAND06001,SK0269,2
CAND01466,SK0108,4
CAND08762,SK0165,3
CAND06947,SK0206,2
CAND04635,SK0221,2
CAND06583,SK0111,3
CAND12547,SK0105,5
CAND07371,SK0132,3
CAND03489,SK0215,5
CAND13733,SK0254,5
CAND02531,SK0277,4
CAND01609,SK0182,1
CAND12979,SK0278,2
CAND10308,SK0194,1
CAND10821,SK0039,4
CAND11509,SK0007,5
CAND07825,SK0174,2
CAND00239,SK0100,5
CAND14182,SK0021,4
CAND01438,SK0132,5
CAND12890,SK0053,3
CAND13526,SK0272,3
CAND14612,SK0128,4
CAND04104,SK0039,4
CAND12185,SK0079,3
CAND07408,SK0171,4
CAND00278,SK0215,4
CAND12083,SK0074,5
CAND10621,SK0142,5
CAND06963,SK0230,1
CAND08486,SK0143,3
CAND00648,SK0286,5
CAND04126,SK0068,5
CAND04636,SK0292,5
CAND14186,SK0006,5
CAND01098,SK0064,5
CAND00407,SK0052,4
CAND02146,SK0262,3
CAND00272,SK0244,2
CAND11138,SK0181,1
CAND07937,SK0134,4
CAND02498,SK0057,5
CAND11129,SK0162,1
CAND00428,SK0270,2
CAND03246,SK0284,5
CAND09022,SK0270,1
CAND00568,SK0253,1
CAND00161,SK0207,2
CAND12438,SK0059,3
CAND09845,SK0085,4
CAND03059,SK0006,1
CAND01028,SK0157,4
CAND04987,SK0147,1
CAND01555,SK0208,1
CAND05910,SK0117,3
CAND05486,SK0181,4
CAND01504,SK0026,4
CAND07668,SK0082,4
CAND04062,SK0226,1
CAND02320,SK0013,3
CAND08416,SK0290,2
CAND07014,SK0297,3
CAND05526,SK0276,3
CAND03243,SK0238,2
CAND01510,SK0191,5
CAND04677,SK0195,5
CAND06100,SK0059,2
CAND05192,SK0291,4
CAND08287,SK0025,4
CAND07101,SK0022,3
CAND11121,SK0036,2
CAND09154,SK0202,2
CAND08876,SK0082,1
CAND01419,SK0279,1
CAND13987,SK0020,2
CAND14238,SK0214,5
CAND04880,SK0216,5
CAND06675,SK0047,3
CAND12109,SK0265,2
CAND13368,SK0147,3
CAND01648,SK0269,1
CAND07709,SK0299,3
CAND07483,SK0082,5
CAND03566,SK0063,5
CAND07927,SK0013,4
CAND05869,SK0122,4
CAND11500,SK0071,5
CAND09054,SK0156,4
CAND00423,SK0048,4
CAND03786,SK0170,3
CAND13660,SK0287,3
CAND04055,SK0208,5
CAND13934,SK0145,4
CAND13531,SK0235,3
CAND14324,SK0204,5
CAND04518,SK0154,2
CAND09973,SK0022,1
CAND11719,SK0138,2
CAND02327,SK0106,3
CAND02631,SK0063,3
CAND09574,SK0018,4
CAND09720,SK0279,4
CAND06357,SK0039,5
CAND13627,SK0196,5
CAND10319,SK0226,3
CAND04418,SK0178,1
CAND14405,SK0195,2
CAND00876,SK0169,1
CAND12505,SK0255,3
CAND08237,SK0255,3
CAND06667,SK0201,2
CAND03358,SK0290,5
CAND04488,SK0256,5
CAND01290,SK0036,3
CAND08651,SK0277,1
CAND12072,SK0206,5
CAND07148,SK0004,4
CAND07707,SK0224,1
CAND00825,SK0002,2
CAND02627,SK0168,2
CAND04173,SK0220,2
CAND06223,SK0254,4
CAND05507,SK0052,3
CAND09208,SK0295,1
CAND12583,SK0156,4
CAND02674,SK0071,5
CAND00110,SK0065,1
CAND06561,SK0095,4
CAND14787,SK0143,4
CAND11963,SK0231,3
CAND05986,SK0213,2
CAND02986,SK0135,2
CAND10331,SK0018,4
CAND07262,SK0254,1
CAND06220,SK0111,1
CAND08415,SK0216,1
CAND07335,SK0016,3
CAND03273,SK0020,1
CAND11090,SK0202,3
CAND01207,SK0198,1
CAND11881,SK0107,5
CAND14802,SK0145,2
CAND09465,SK0149,5
CAND01911,SK0167,5
CAND08542,SK0230,2
CAND00225,SK0024,3
CAND10056,SK0282,3
CAND00684,SK0285,2
CAND01699,SK0094,3
CAND10286,SK0280,5
CAND04856,SK0223,2
CAND04697,SK0161,2
CAND06485,SK0180,5
CAND00474,SK0261,4
CAND00618,SK0004,1
CAND12857,SK0080,5
CAND01584,SK0300,2
CAND12908,SK0143,2
CAND12938,SK0049,1
CAND02259,SK0190,4
CAND11097,SK0220,2
CAND02463,SK0173,2
CAND10752,SK0124,4
CAND09098,SK0299,5
CAND09012,SK0183,1
CAND08893,SK0293,3
CAND07822,SK0068,3
CAND06506,SK0215,4
CAND12353,SK0202,4
CAND09731,SK0007,4
CAND06688,SK0161,5
CAND12515,SK0039,2
CAND04669,SK0281,2
CAND10050,SK0180,5
CAND03499,SK0060,1
CAND12014,SK0206,2
CAND09222,SK0015,4
CAND01245,SK0153,1
CAND11665,SK0167,4
CAND13706,SK0284,5
CAND14330,SK0238,4
CAND13098,SK0066,5
CAND13873,SK0015,4
CAND10855,SK0183,4
CAND13088,SK0020,1
CAND13396,SK0056,4
CAND00704,SK0109,5
CAND12489,SK0039,4
CAND12692,SK0080,2
CAND13490,SK0133,4
CAND05736,SK0132,2
CAND04372,SK0149,4
CAND13165,SK0169,5
CAND07905,SK0008,1
CAND11648,SK0132,2
CAND10265,SK0029,4
CAND00674,SK0217,2
CAND06751,SK0194,5
CAND12116,SK0257,2
CAND07729,SK0023,5
CAND14565,SK0231,1
CAND14001,SK0130,1
CAND05512,SK0140,4
CAND14979,SK0084,2
CAND13701,SK0186,4
CAND02928,SK0048,3
CAND06390,SK0256,1
CAND05454,SK0100,4
CAND04249,SK0279,3
CAND03609,SK0226,2
CAND04113,SK0131,4
CAND09550,SK0120,2
CAND12219,SK0033,4
CAND00389,SK0106,1
CAND01141,SK0277,2
CAND04285,SK0280,5
CAND12491,SK0002,2
CAND03019,SK0084,5
CAND00829,SK0065,2
CAND12687,SK0143,1
CAND01520,SK0154,4
CAND03619,SK0122,5
CAND13744,SK0045,5
CAND00514,SK0138,1
CAND02454,SK0233,5
CAND06431,SK0045,5
CAND11039,SK0030,2
CAND10261,SK0197,1
CAND02770,SK0079,2
CAND04630,SK0008,1
CAND03459,SK0241,4
CAND00888,SK0058,1
CAND14040,SK0295,2
CAND08133,SK0248,3
CAND08378,SK0142,3
CAND10773,SK0265,3
CAND12207,SK0286,5
CAND03522,SK0181,2
CAND00187,SK0242,5
CAND11574,SK0210,2
CAND09711,SK0175,5
CAND01333,SK0026,5
CAND00665,SK0263,3
CAND14504,SK0161,2
CAND09251,SK0059,5
CAND00746,SK0267,5
CAND14427,SK0206,1
CAND07422,SK0010,2
CAND14031,SK0261,1
CAND11538,SK0048,2
CAND03454,SK0089,1
CAND03543,SK0291,2
CAND11462,SK0236,5
CAND05221,SK0112,2
CAND01850,SK0298,4
CAND09524,SK0243,2
CAND03944,SK0284,2
CAND10654,SK0037,4
CAND04704,SK0170,3
CAND00167,SK0296,3
CAND13141,SK0188,1
CAND14242,SK0260,5
CAND09534,SK0075,5
CAND12479,SK0016,3
CAND06222,SK0111,2
CAND02847,SK0042,1
CAND00420,SK0061,2
CAND11418,SK0214,5
CAND00532,SK0225,4
CAND03910,SK0111,5
CAND12765,SK0198,4
CAND05027,SK0093,2
CAND04706,SK0031,1
CAND01959,SK0237,5
CAND12090,SK0043,5
CAND01977,SK0191,1
CAND12685,SK0055,1
CAND07601,SK0190,5
CAND09897,SK0008,4
CAND09585,SK0272,3
CAND00529,SK0210,4
CAND03404,SK0025,4
CAND13858,SK0030,5
CAND01566,SK0226,2
CAND13709,SK0133,1
CAND06618,SK0265,5
CAND06531,SK0232,1
CAND04790,SK0086,5
CAND11769,SK0017,3
CAND09722,SK0138,3
CAND08433,SK0124,5
CAND04687,SK0057,3
CAND01999,SK0085,5
CAND02146,SK0296,4
CAND11714,SK0003,5
CAND01569,SK0171,3
CAND14667,SK0279,4
CAND14276,SK0184,5
CAND05360,SK0069,1
CAND13479,SK0238,5
CAND07936,SK0156,3
CAND09888,SK0054,3
CAND10332,SK0169,5
CAND11646,SK0097,2
CAND09292,SK0051,4
CAND03105,SK0278,4
CAND13501,SK0099,5
CAND11233,SK0124,2
CAND00383,SK0102,2
CAND10089,SK0253,3
CAND04857,SK0283,1
CAND09958,SK0204,1
CAND10897,SK0246,5
CAND13423,SK0181,2
CAND12461,SK0038,4
CAND02969,SK0284,1
CAND06889,SK0020,5
CAND07418,SK0235,1
CAND08901,SK0076,3
CAND04692,SK0155,1
CAND13688,SK0190,3
CAND05344,SK0264,3
CAND01388,SK0086,2
CAND13395,SK0289,1
CAND04920,SK0012,1
CAND12355,SK0079,5
CAND03596,SK0151,1
CAND12234,SK0098,1
CAND07114,SK0096,4
CAND05109,SK0145,3
CAND03265,SK0011,1
CAND02711,SK0265,1
CAND14410,SK0282,4
CAND11656,SK0116,5
CAND11797,SK0250,3
CAND00475,SK0154,2
CAND08517,SK0259,2
CAND01556,SK0209,4
CAND05226,SK0152,4
CAND04035,SK0039,2
CAND08978,SK0008,5
CAND13237,SK0174,4
CAND01756,SK0277,3
CAND05974,SK0259,3
CAND10474,SK0196,1
CAND01315,SK0194,4
CAND14306,SK0207,2
CAND09501,SK0094,1
CAND08344,SK0193,1
CAND00597,SK0265,2
CAND06031,SK0046,1
CAND01236,SK0057,4
CAND11275,SK0209,2
CAND05614,SK0035,1
CAND04769,SK0064,2
CAND12758,SK0242,1
CAND04347,SK0181,2
CAND13904,SK0261,1
CAND05211,SK0082,1
CAND03284,SK0006,5
CAND04032,SK0130,4
CAND06454,SK0289,1
CAND07948,SK0222,5
CAND03749,SK0205,1
CAND00928,SK0236,4
CAND08596,SK0082,2
CAND05991,SK0054,4
CAND05826,SK0162,4
CAND08226,SK0211,2
CAND13990,SK0113,2
CAND00168,SK0172,1
CAND14057,SK0231,1
CAND07913,SK0161,1
CAND14310,SK0223,1
CAND08434,SK0136,1
CAND10628,SK0253,5
CAND02694,SK0067,3
CAND00067,SK0289,3
CAND01232,SK0025,4
CAND01271,SK0207,2
CAND00536,SK0222,1
CAND11819,SK0277,1
CAND01297,SK0060,4
CAND02011,SK0252,1
CAND11787,SK0175,4
CAND04664,SK0015,5
CAND07915,SK0112,4
CAND05316,SK0251,5
CAND05930,SK0241,4
CAND01663,SK0260,3
CAND02454,SK0078,5
CAND04186,SK0052,5
CAND07695,SK0167,1
CAND11611,SK0114,3
CAND10561,SK0151,1
CAND05637,SK0236,5
CAND08987,SK0296,5
CAND11248,SK0071,3
CAND01727,SK0103,2
CAND08656,SK0158,2
CAND08499,SK0144,1
CAND10874,SK0069,1
CAND02609,SK0210,2
CAND02032,SK0278,2
CAND00438,SK0131,2
CAND11900,SK0200,4
CAND14130,SK0091,5
CAND12880,SK0073,2
CAND13954,SK0030,4
CAND04896,SK0249,2
CAND12331,SK0300,1
CAND09415,SK0270,4
CAND11564,SK0165,2
CAND05188,SK0003,5
CAND04157,SK0176,5
CAND11343,SK0076,3
CAND06674,SK0003,5
CAND13363,SK0294,1
CAND08185,SK0093,2
CAND10175,SK0275,2
CAND09603,SK0264,2
CAND07479,SK0069,2
CAND01091,SK0031,2
CAND05811,SK0300,5
CAND10704,SK0238,1
CAND05182,SK0297,5
CAND05068,SK0128,2
CAND09237,SK0275,4
CAND02838,SK0250,3
CAND13125,SK0231,4
CAND11506,SK0035,2
CAND09593,SK0099,4
CAND07184,SK0002,5
CAND05034,SK0235,3
CAND09760,SK0029,3
CAND09941,SK0191,1
CAND03237,SK0072,2
CAND08041,SK0158,5
CAND04555,SK0163,1
CAND13045,SK0178,1
CAND05537,SK0197,2
CAND02682,SK0219,4
CAND02112,SK0254,5
CAND02733,SK0149,2
CAND01197,SK0147,3
CAND01170,SK0219,2
CAND14482,SK0136,3
CAND11936,SK0062,5
CAND14981,SK0257,3
CAND05043,SK0159,5
CAND10367,SK0175,3
CAND00184,SK0194,1
CAND04587,SK0257,5
CAND08335,SK0034,1
CAND02976,SK0222,2
CAND10970,SK0215,2
CAND05705,SK0154,2
CAND06124,SK0070,2
CAND12743,SK0063,1
CAND02033,SK0107,3
CAND01420,SK0148,4
CAND10701,SK0105,3
CAND03233,SK0283,4
CAND06129,SK0160,4
CAND11325,SK0267,4
CAND00387,SK0221,5
CAND01290,SK0231,2
CAND02355,SK0273,3
CAND12354,SK0009,2
CAND00386,SK0079,4
CAND04191,SK0153,2
CAND04172,SK0054,4
CAND08547,SK0098,1
CAND13395,SK0168,5
CAND04392,SK0290,3
CAND11044,SK0068,1
CAND01988,SK0233,2
CAND09914,SK0031,4
CAND00512,SK0189,1
CAND05422,SK0181,1
CAND05821,SK0255,1
CAND14251,SK0298,2
CAND08652,SK0200,1
CAND03212,SK0017,4
CAND09236,SK0085,3
CAND02692,SK0282,3
CAND13658,SK0104,1
CAND14359,SK0031,2
CAND07107,SK0142,4
CAND00098,SK0107,1
CAND01764,SK0223,4
CAND06767,SK0114,4
CAND03664,SK0230,4
CAND08171,SK0139,2
CAND12130,SK0222,1
CAND01902,SK0111,2
CAND00087,SK0077,2
CAND00482,SK0069,2
CAND07129,SK0188,2
CAND00147,SK0210,3
CAND02206,SK0298,2
CAND08127,SK0213,3
CAND01840,SK0147,1
CAND11763,SK0121,4
CAND14842,SK0022,5
CAND13621,SK0268,3
CAND14904,SK0108,2
CAND14746,SK0175,3
CAND01450,SK0260,1
CAND08989,SK0020,5
