employee_id,salary,bonus,department_id,job_title,effective_date
EMP08853,129870.77,3979.74,D013,Garment/textile technologist,2025-09-23
EMP08854,68035.34,10400.09,D013,Writer,2024-08-18
EMP08855,128997.51,19103.33,D001,Contractor,2023-09-03
EMP08856,126422.37,22718.96,D016,Dance movement psychotherapist,2026-04-09
EMP08857,148149.37,11367.32,D015,Probation officer,2024-08-10
EMP08858,94950.12,13645.72,D002,"Radiographer, diagnostic",2026-03-31
EMP08859,130720.36,17919.91,D008,Public librarian,2024-02-04
EMP08860,86887.73,8917.73,D005,Automotive engineer,2024-12-06
EMP08861,81847.52,12346.9,D019,Ship broker,2026-06-17
EMP08862,113790.24,13098.77,D007,Land,2026-02-12
EMP08863,106378.09,12747.45,D006,Technical brewer,2025-12-29
EMP08864,93713.52,6260.83,D007,Information officer,2025-06-23
EMP08865,55286.27,7370.68,D016,Diagnostic radiographer,2026-03-07
EMP08866,143743.96,9605.08,D011,"Pharmacist, hospital",2025-12-11
EMP08867,80663.75,3094.41,D020,Risk manager,2026-02-28
EMP08868,85481.4,11861.2,D016,Drilling engineer,2025-03-11
EMP08869,127969.43,18453.39,D001,Farm manager,2024-01-07
EMP08870,102585.45,6474.69,D001,Warehouse manager,2025-12-13
EMP08871,92773.28,7064.12,D011,Media planner,2026-07-10
EMP08872,107915.18,15450.25,D013,Metallurgist,2026-02-10
EMP08873,138050.45,5395.23,D009,"Geneticist, molecular",2025-11-27
EMP08874,107054.09,10321.07,D015,"Engineer, civil (contracting)",2026-01-15
EMP08875,81428.53,7255.62,D014,Health physicist,2025-07-02
EMP08876,131103.38,16124.51,D018,Furniture conservator/restorer,2025-05-05
EMP08877,108444.68,20063.44,D009,Solicitor,2023-10-29
EMP08878,66061.36,5110.82,D010,"Education officer, environmental",2023-08-24
EMP08879,118728.23,6388.47,D013,"Chemist, analytical",2024-08-01
EMP08880,98454.41,18270.33,D014,Financial adviser,2025-07-23
EMP08881,102417.44,17416.76,D010,"Scientist, research (medical)",2025-03-20
EMP08882,102109.6,4975.07,D007,"Accountant, chartered management",2024-09-30
EMP08883,86445.24,6625.01,D013,Commercial/residential surveyor,2025-09-24
EMP08884,101009.42,4843.52,D007,Community arts worker,2023-08-27
EMP08885,102975.09,2137.59,D008,Intelligence analyst,2025-12-31
EMP08886,111965.96,17153.01,D002,"Librarian, academic",2024-02-04
EMP08887,83780.48,2347.16,D019,Publishing rights manager,2026-03-16
EMP08888,158601.59,7515.34,D007,"Optician, dispensing",2025-03-08
EMP08889,84560.77,4630.39,D012,Town planner,2025-01-04
EMP08890,140421.14,22273.35,D003,Health and safety inspector,2024-11-04
EMP08891,86835.69,6591.0,D015,Chiropodist,2023-08-24
EMP08892,64554.95,7436.59,D017,Metallurgist,2023-12-17
EMP08893,106938.93,3225.25,D003,"Civil engineer, contracting",2024-01-26
EMP08894,112289.88,18086.89,D020,"Engineer, materials",2026-03-24
EMP08895,130822.74,20786.96,D013,Writer,2024-02-11
EMP08896,75915.49,11513.11,D011,Sports administrator,2025-03-28
EMP08897,87806.1,2521.75,D010,Medical laboratory scientific officer,2025-03-26
EMP08898,93771.69,14522.6,D018,"Merchandiser, retail",2025-12-27
EMP08899,177720.55,20529.71,D012,Fish farm manager,2024-06-05
EMP08900,135654.92,27129.25,D009,"Designer, graphic",2024-12-12
EMP08901,110768.76,13411.8,D012,"Engineer, energy",2026-01-29
EMP08902,80248.39,11825.15,D012,"Psychotherapist, dance movement",2025-11-02
EMP08903,147655.32,16837.75,D020,Medical illustrator,2024-08-02
EMP08904,144078.7,6759.06,D008,"Administrator, education",2025-03-12
EMP08905,139023.67,13761.51,D004,Retail merchandiser,2025-02-23
EMP08906,58199.1,8698.24,D004,"Engineer, structural",2026-05-22
EMP08907,109152.09,6377.51,D010,Travel agency manager,2026-05-08
EMP08908,129828.9,5222.83,D003,"Research officer, trade union",2024-06-22
EMP08909,91614.13,12665.01,D009,Financial manager,2024-07-06
EMP08910,94682.81,11835.81,D007,Commercial/residential surveyor,2024-05-03
EMP08911,129674.15,22403.78,D017,"Psychologist, counselling",2025-06-22
EMP08912,146479.01,628.96,D019,IT consultant,2024-07-12
EMP08913,91778.81,350.18,D016,Dietitian,2025-09-26
EMP08914,163024.12,14650.73,D002,IT consultant,2024-02-22
EMP08915,89646.42,10997.29,D020,Dealer,2025-07-12
EMP08916,122196.92,2911.85,D005,English as a second language teacher,2023-09-05
EMP08917,91436.61,9685.4,D006,Data processing manager,2025-11-12
EMP08918,129805.35,24827.84,D001,Health promotion specialist,2025-11-11
EMP08919,115283.32,2235.83,D016,Farm manager,2025-02-25
EMP08920,56652.3,8327.88,D015,Food technologist,2024-03-12
EMP08921,112216.36,96.93,D014,Dance movement psychotherapist,2024-04-27
EMP08922,100725.71,7678.44,D014,Chief Operating Officer,2023-11-06
EMP08923,125138.01,4604.11,D015,"Engineer, energy",2026-06-18
EMP08924,90653.26,13555.26,D019,"Teacher, adult education",2023-11-22
EMP08925,99174.1,6915.32,D009,Magazine journalist,2026-03-21
EMP08926,114525.94,7208.1,D013,Radiation protection practitioner,2025-09-17
EMP08927,103219.35,480.5,D005,Teaching laboratory technician,2023-09-13
EMP08928,133214.76,13550.35,D007,Podiatrist,2025-06-05
EMP08929,103803.82,5794.19,D009,"Journalist, magazine",2025-10-02
EMP08930,106675.29,15737.44,D017,Press sub,2024-10-03
EMP08931,96281.32,8818.62,D012,Diagnostic radiographer,2025-10-24
EMP08932,62979.51,12120.8,D011,Structural engineer,2024-05-26
EMP08933,122679.88,6586.94,D006,Accounting technician,2023-11-26
EMP08934,113046.69,22082.27,D008,Recycling officer,2025-09-29
EMP08935,88228.17,17088.59,D015,"Engineer, civil (consulting)",2024-03-20
EMP08936,90719.25,16677.0,D003,Environmental health practitioner,2024-10-10
EMP08937,97477.26,17133.77,D009,Midwife,2025-02-03
EMP08938,154794.12,20789.84,D005,Advertising account executive,2024-05-24
EMP08939,77479.07,4887.83,D013,"Administrator, charities/voluntary organisations",2023-12-01
EMP08940,129602.74,13413.69,D019,Petroleum engineer,2024-05-16
EMP08941,88882.18,1778.73,D020,Futures trader,2025-09-04
EMP08942,72110.06,7015.91,D011,"Journalist, magazine",2023-11-12
EMP08943,100660.38,10920.95,D014,"Journalist, magazine",2024-10-07
EMP08944,127547.95,7746.13,D003,"Scientist, research (medical)",2025-09-05
EMP08945,119763.0,2.57,D012,Armed forces operational officer,2023-09-26
EMP08946,95988.7,9867.22,D010,Industrial/product designer,2024-08-27
EMP08947,121116.29,20017.97,D007,"Scientist, marine",2024-03-24
EMP08948,88736.48,10969.52,D018,"Doctor, hospital",2024-12-26
EMP08949,166190.78,26432.88,D010,Video editor,2025-05-04
EMP08950,109898.76,17785.96,D019,"Horticulturist, commercial",2026-06-16
EMP08951,79684.17,13208.84,D019,Architectural technologist,2026-02-18
EMP08952,122058.81,12033.4,D003,Publishing copy,2024-03-16
EMP08953,102516.78,11107.69,D007,Special educational needs teacher,2025-05-27
EMP08954,117823.05,16196.96,D017,"Designer, jewellery",2024-12-03
EMP08955,183813.74,23637.14,D010,"Scientist, physiological",2026-03-18
EMP08956,69059.34,6416.0,D019,Museum education officer,2024-03-14
EMP08957,82447.4,9264.14,D005,"Embryologist, clinical",2024-02-09
EMP08958,83087.07,8774.51,D006,Medical secretary,2023-09-22
EMP08959,113738.37,8517.15,D003,"Loss adjuster, chartered",2023-09-22
EMP08960,106599.3,8971.59,D020,"Scientist, research (maths)",2023-10-28
EMP08961,118657.59,21988.81,D015,Prison officer,2026-02-17
EMP08962,131642.27,11411.59,D012,Education administrator,2025-08-20
EMP08963,107040.61,638.69,D005,Technical author,2026-03-18
EMP08964,112109.8,3031.44,D010,Energy engineer,2024-06-21
EMP08965,91354.95,17192.59,D001,Production engineer,2025-01-15
EMP08966,139401.69,15544.72,D008,Advice worker,2023-11-15
EMP08967,117246.39,13625.94,D020,Phytotherapist,2024-06-12
EMP08968,173062.3,15582.39,D011,"Designer, industrial/product",2024-03-04
EMP08969,117668.53,22536.61,D010,Media planner,2025-05-15
EMP08970,138699.14,26037.83,D011,Risk manager,2026-07-17
EMP08971,108952.37,10917.14,D008,"Psychologist, educational",2024-10-02
EMP08972,95112.24,1783.41,D006,"Engineer, water",2023-08-19
EMP08973,117515.79,21824.73,D008,Museum/gallery conservator,2026-02-10
EMP08974,124993.93,23855.38,D002,Advertising account executive,2023-08-09
EMP08975,109933.14,6112.73,D001,"Scientist, research (physical sciences)",2025-01-15
EMP08976,58513.66,5766.4,D014,Best boy,2024-07-07
EMP08977,117089.7,20332.07,D003,Mental health nurse,2026-02-15
EMP08978,165619.33,9839.79,D003,Management consultant,2024-09-28
EMP08979,117990.21,21513.52,D006,Solicitor,2024-08-08
EMP08980,113317.68,19182.64,D008,Contracting civil engineer,2025-12-03
EMP08981,107101.46,5921.36,D020,Copy,2024-12-15
EMP08982,106744.99,12135.05,D017,Personal assistant,2025-01-06
EMP08983,113238.75,1837.01,D013,Cytogeneticist,2025-10-05
EMP08984,118253.75,15446.75,D005,"Engineer, electrical",2025-11-03
EMP08985,121516.5,2401.86,D012,Charity fundraiser,2023-12-18
EMP08986,111175.51,508.65,D009,Osteopath,2025-10-31
EMP08987,100867.04,16651.06,D001,Psychiatrist,2024-02-13
EMP08988,84237.03,7981.33,D010,Midwife,2025-07-25
EMP08989,134523.75,6652.73,D017,Advertising account planner,2025-01-24
EMP08990,110217.8,14862.42,D005,Bonds trader,2024-05-08
EMP08991,100134.2,8027.19,D015,Chartered accountant,2024-12-06
EMP08992,104127.98,3999.13,D011,Merchant navy officer,2025-01-06
EMP08993,150773.6,18590.2,D006,"Engineer, civil (consulting)",2025-07-24
EMP08994,148951.27,4172.02,D002,Control and instrumentation engineer,2023-12-01
EMP08995,100544.74,11254.59,D013,"Production assistant, television",2024-03-15
EMP08996,102524.93,5189.88,D011,Agricultural consultant,2025-07-17
EMP08997,128507.91,10242.26,D014,"Engineer, structural",2025-09-24
EMP08998,140374.48,27573.75,D004,Hydrologist,2026-06-19
EMP08999,84829.47,9851.39,D001,Chief of Staff,2025-01-07
EMP09000,71644.62,10728.42,D001,Higher education lecturer,2025-11-15
EMP09001,112013.1,258.19,D012,"Producer, radio",2024-06-17
EMP09002,108643.07,1146.76,D017,Publishing rights manager,2026-01-13
EMP09003,58928.66,1325.53,D016,Leisure centre manager,2023-10-16
EMP09004,121417.17,744.29,D001,Museum education officer,2025-02-12
EMP09005,59232.07,7618.03,D016,Sport and exercise psychologist,2026-06-07
EMP09006,143081.98,4032.65,D019,Sales executive,2024-08-08
EMP09007,111943.55,3715.08,D001,"Pharmacist, community",2025-11-09
EMP09008,128913.26,21126.56,D011,"Engineer, mining",2024-01-29
EMP09009,114969.38,19332.8,D010,Ranger/warden,2026-04-16
EMP09010,111191.69,4210.9,D020,Chartered public finance accountant,2025-04-15
EMP09011,87565.66,15245.5,D018,Fast food restaurant manager,2024-03-08
EMP09012,70231.88,2334.97,D007,Printmaker,2024-11-09
EMP09013,102531.79,17900.67,D009,Therapeutic radiographer,2024-11-06
EMP09014,134517.73,25863.38,D002,Theatre manager,2024-10-02
EMP09015,87830.23,17292.87,D014,Soil scientist,2026-03-21
EMP09016,94663.04,2637.98,D007,Public house manager,2026-05-28
EMP09017,173549.57,17401.58,D002,Actuary,2024-05-17
EMP09018,119169.0,2079.79,D005,"Scientist, water quality",2025-04-01
EMP09019,118892.97,9889.87,D009,Airline pilot,2026-04-26
EMP09020,104508.26,18539.85,D009,Learning mentor,2025-09-12
EMP09021,124306.04,22326.49,D009,Fish farm manager,2024-10-04
EMP09022,110243.15,12754.84,D010,Risk manager,2024-09-24
EMP09023,113293.92,7208.55,D008,Educational psychologist,2025-05-25
EMP09024,89172.44,10825.04,D002,"Solicitor, Scotland",2024-04-14
EMP09025,86649.46,10079.69,D001,Television production assistant,2026-05-26
EMP09026,95346.09,4821.89,D018,Statistician,2024-11-06
EMP09027,116278.42,9589.93,D003,Call centre manager,2024-10-20
EMP09028,103456.37,977.81,D012,"Editor, commissioning",2025-08-14
EMP09029,84418.35,15860.11,D011,Dealer,2023-08-09
EMP09030,129144.59,10003.88,D004,Environmental health practitioner,2024-11-06
EMP09031,117992.52,8961.45,D011,Veterinary surgeon,2026-04-02
EMP09032,105486.74,3407.62,D003,Newspaper journalist,2023-12-31
EMP09033,156397.4,24215.95,D010,Lawyer,2024-05-29
EMP09034,103809.96,15900.59,D014,Production manager,2023-12-22
EMP09035,127049.16,13743.15,D013,Medical physicist,2023-11-30
EMP09036,123342.16,14073.67,D009,"Engineer, broadcasting (operations)",2024-10-25
EMP09037,81209.39,13907.5,D015,"Radiographer, therapeutic",2026-06-13
EMP09038,98901.41,6594.9,D017,Neurosurgeon,2023-11-08
EMP09039,123326.43,15540.13,D005,Geophysicist/field seismologist,2023-12-19
EMP09040,87783.43,16900.84,D011,Homeopath,2026-07-24
EMP09041,99774.06,15099.78,D002,Learning mentor,2025-03-02
EMP09042,113520.16,1205.71,D019,Clothing/textile technologist,2025-11-09
EMP09043,93495.0,15750.19,D020,"Designer, interior/spatial",2025-02-11
EMP09044,56999.1,11144.84,D013,Land,2024-04-22
EMP09045,151585.85,11106.93,D009,Music therapist,2024-10-15
EMP09046,123411.65,14093.14,D008,"Designer, fashion/clothing",2025-09-05
EMP09047,84740.06,12966.57,D018,"Doctor, general practice",2024-05-19
EMP09048,87361.08,13182.44,D013,"Designer, ceramics/pottery",2025-11-14
EMP09049,112791.17,20821.93,D011,"Administrator, charities/voluntary organisations",2025-01-19
EMP09050,105481.08,8343.45,D009,Special educational needs teacher,2025-08-18
EMP09051,134089.19,10131.29,D015,"Engineer, land",2025-11-21
EMP09052,93217.08,5131.54,D005,Health visitor,2025-02-21
EMP09053,86843.15,16427.95,D002,Orthoptist,2023-09-24
EMP09054,128014.11,16426.36,D013,Furniture conservator/restorer,2023-10-22
EMP09055,122414.96,14658.25,D007,Geophysical data processor,2024-08-28
EMP09056,91298.68,12546.19,D019,"Conservator, museum/gallery",2026-05-07
EMP09057,116641.99,4725.02,D015,Theatre stage manager,2023-08-12
EMP09058,85303.18,11581.84,D004,Systems developer,2024-08-23
EMP09059,147244.31,12783.03,D020,Nature conservation officer,2024-05-20
EMP09060,67257.22,3017.77,D014,Community development worker,2024-02-18
EMP09061,74938.77,2119.01,D006,"Engineer, manufacturing systems",2024-05-04
EMP09062,83211.31,3499.22,D020,"Scientist, marine",2024-10-21
EMP09063,95402.44,1101.45,D020,Barista,2025-11-12
EMP09064,175279.83,4272.73,D002,Product/process development scientist,2024-12-18
EMP09065,103474.15,6196.64,D020,Cabin crew,2026-05-15
EMP09066,134981.49,8815.96,D009,"Surveyor, land/geomatics",2025-09-09
EMP09067,124848.73,12530.06,D011,Mudlogger,2024-01-28
EMP09068,80792.58,7323.31,D001,Armed forces operational officer,2025-02-24
EMP09069,108973.65,12431.75,D002,Podiatrist,2026-03-30
EMP09070,113525.48,17030.53,D009,"Teacher, early years/pre",2025-02-22
EMP09071,92827.53,12035.78,D013,"Therapist, drama",2024-02-21
EMP09072,88940.22,965.69,D017,"Engineer, electrical",2025-01-18
EMP09073,123272.04,3758.93,D016,Trade union research officer,2023-10-21
EMP09074,79467.87,13387.52,D017,Tour manager,2024-02-10
EMP09075,137662.71,739.0,D014,General practice doctor,2024-04-05
EMP09076,93914.01,16521.74,D019,"Librarian, public",2026-05-25
EMP09077,101576.99,4933.07,D002,Cabin crew,2025-09-15
EMP09078,120516.88,15354.95,D017,Animator,2024-10-22
EMP09079,84570.16,14160.45,D018,Music tutor,2024-04-28
EMP09080,146382.71,6739.59,D002,Seismic interpreter,2025-03-04
EMP09081,137469.96,12834.74,D008,"Engineer, communications",2024-08-05
EMP09082,129016.14,17304.04,D007,"Scientist, physiological",2025-11-21
EMP09083,97308.54,19424.71,D003,"Designer, blown glass/stained glass",2025-12-06
EMP09084,103706.49,4082.82,D009,Warehouse manager,2023-11-01
EMP09085,98342.73,9295.76,D007,Counsellor,2024-05-15
EMP09086,117774.62,3047.02,D015,Building services engineer,2025-03-07
EMP09087,146551.79,19701.79,D002,Museum/gallery curator,2023-10-24
EMP09088,83055.5,12883.57,D013,Dancer,2024-05-21
EMP09089,61628.72,2003.08,D007,Television floor manager,2025-08-30
EMP09090,125926.78,3251.81,D019,"Scientist, clinical (histocompatibility and immunogenetics)",2025-03-26
EMP09091,105548.54,7282.14,D020,Multimedia programmer,2026-03-03
EMP09092,123783.4,705.22,D006,"Administrator, local government",2025-04-06
EMP09093,150418.53,3583.24,D002,Information officer,2025-11-15
EMP09094,72411.7,13762.89,D001,Electrical engineer,2025-09-18
EMP09095,69171.3,13396.77,D010,Radio producer,2024-03-26
EMP09096,121967.46,23254.65,D004,"Runner, broadcasting/film/video",2025-01-05
EMP09097,69008.81,12764.69,D001,Midwife,2024-09-30
EMP09098,95847.29,4532.49,D018,Research scientist (life sciences),2026-04-16
EMP09099,136352.84,11492.36,D018,Claims inspector/assessor,2023-08-09
EMP09100,126737.17,4082.59,D017,Barista,2026-02-02
EMP09101,100752.01,6889.72,D018,Financial trader,2025-10-23
EMP09102,102811.39,2040.44,D011,"Pharmacist, community",2025-11-15
EMP09103,83877.03,2710.23,D010,"Engineer, aeronautical",2026-04-15
EMP09104,83852.98,4813.96,D002,"Administrator, charities/voluntary organisations",2024-11-08
EMP09105,139808.68,9047.7,D009,Media buyer,2026-02-21
EMP09106,106996.35,16260.63,D005,Mudlogger,2023-11-22
EMP09107,98573.93,5234.82,D011,"Therapist, sports",2025-01-10
EMP09108,114672.81,16229.49,D004,"Lecturer, further education",2024-08-10
EMP09109,153703.64,7539.21,D018,Pathologist,2024-02-10
EMP09110,155160.11,20894.94,D014,"Editor, commissioning",2024-08-11
EMP09111,98198.14,1152.06,D004,Interpreter,2026-02-05
EMP09112,113102.74,16105.75,D007,Animal nutritionist,2023-10-12
EMP09113,84408.02,5608.16,D009,Television camera operator,2025-10-06
EMP09114,81557.42,12306.37,D020,Music therapist,2025-07-04
EMP09115,118348.84,12896.19,D002,Visual merchandiser,2024-02-12
EMP09116,101923.73,2372.69,D017,Hydrologist,2025-08-22
EMP09117,115277.44,21976.11,D001,"Buyer, retail",2025-01-31
EMP09118,100009.77,7798.95,D008,Counselling psychologist,2024-02-03
EMP09119,133864.15,20594.72,D013,"Engineer, site",2023-09-09
EMP09120,78912.16,1552.77,D003,"Investment banker, operational",2026-05-21
EMP09121,97475.64,11556.57,D010,Dispensing optician,2026-03-16
EMP09122,69328.91,8983.57,D015,Sports development officer,2026-03-02
EMP09123,69751.6,6655.06,D016,Seismic interpreter,2025-06-29
EMP09124,140805.7,13546.97,D001,Sports coach,2024-10-18
EMP09125,130558.89,6116.21,D006,Volunteer coordinator,2024-08-27
EMP09126,85047.77,1412.92,D008,Television floor manager,2025-01-19
EMP09127,127711.01,20393.23,D014,Accommodation manager,2025-01-27
EMP09128,93129.13,17173.77,D006,Sports therapist,2025-06-23
EMP09129,136149.62,26457.2,D005,"Scientist, audiological",2025-10-07
EMP09130,130614.12,6598.86,D008,"Scientist, physiological",2025-02-22
EMP09131,96608.2,9569.38,D011,Music therapist,2026-04-21
EMP09132,128871.19,18375.01,D016,Airline pilot,2024-08-18
EMP09133,121379.98,4013.19,D019,"Scientist, water quality",2025-04-07
EMP09134,109830.13,17868.84,D013,Broadcast presenter,2026-07-04
EMP09135,48793.65,1205.35,D007,"Chemist, analytical",2024-07-08
EMP09136,109541.46,3021.57,D007,"Accountant, chartered certified",2025-09-09
EMP09137,99841.17,19685.12,D007,Psychiatrist,2025-02-24
EMP09138,108386.69,12011.23,D002,Child psychotherapist,2024-12-24
EMP09139,103144.28,9393.21,D018,Heritage manager,2024-11-10
EMP09140,87838.67,1509.54,D001,"Therapist, occupational",2024-11-20
EMP09141,132388.89,16166.04,D014,Ecologist,2024-01-12
EMP09142,113095.34,7703.96,D016,"Engineer, energy",2026-07-21
EMP09143,98560.67,18282.21,D004,Office manager,2024-06-05
EMP09144,119290.49,1886.25,D018,Agricultural engineer,2026-01-27
EMP09145,185959.7,21805.38,D010,Financial risk analyst,2024-03-20
EMP09146,86907.76,13992.87,D019,Patent attorney,2026-06-08
EMP09147,116306.39,19734.58,D011,Sales promotion account executive,2025-01-04
EMP09148,97779.68,16870.01,D015,Air traffic controller,2023-08-31
EMP09149,136660.15,24161.35,D017,"Runner, broadcasting/film/video",2023-10-20
EMP09150,130002.86,19159.41,D016,"Lecturer, further education",2026-06-20
EMP09151,149113.82,15042.12,D015,"Surveyor, insurance",2024-12-02
EMP09152,99467.38,12901.53,D005,Risk analyst,2025-02-17
EMP09153,103736.56,5670.55,D007,Historic buildings inspector/conservation officer,2023-11-03
EMP09154,102525.32,2958.73,D017,Games developer,2024-03-20
EMP09155,68008.42,826.68,D001,Glass blower/designer,2025-08-26
EMP09156,79175.81,4865.0,D013,"Engineer, manufacturing systems",2025-04-24
EMP09157,88462.67,6033.16,D015,Ranger/warden,2026-06-07
EMP09158,118077.13,3031.97,D006,Contractor,2026-05-08
EMP09159,160900.2,1150.62,D007,"Clinical scientist, histocompatibility and immunogenetics",2023-12-03
EMP09160,92597.41,1361.95,D014,"Engineer, civil (contracting)",2023-10-11
EMP09161,79287.29,7184.62,D012,Early years teacher,2025-09-27
EMP09162,96731.17,1385.72,D002,Plant breeder/geneticist,2023-10-23
EMP09163,88972.96,5141.61,D008,"Research officer, trade union",2024-06-01
EMP09164,102535.44,10688.52,D014,Research scientist (life sciences),2024-05-29
EMP09165,89602.37,10854.92,D019,Pension scheme manager,2026-02-11
EMP09166,104625.08,9126.88,D011,"Engineer, petroleum",2023-11-14
EMP09167,126869.49,24639.58,D020,"Surveyor, land/geomatics",2026-07-18
EMP09168,149908.41,25591.68,D008,Environmental manager,2026-02-05
EMP09169,130913.03,15774.69,D018,"Buyer, industrial",2024-06-27
EMP09170,143232.55,5549.23,D020,Theatre manager,2025-10-06
EMP09171,110750.88,13822.51,D005,Call centre manager,2025-10-14
EMP09172,141081.86,1185.02,D008,Retail merchandiser,2025-04-07
EMP09173,130405.11,1260.5,D017,Automotive engineer,2023-09-28
EMP09174,71053.98,8401.55,D003,Industrial buyer,2024-02-11
EMP09175,45587.83,7094.69,D008,"Exhibitions officer, museum/gallery",2024-03-15
EMP09176,81505.33,13316.8,D006,Science writer,2024-11-05
EMP09177,72077.96,2083.48,D001,Human resources officer,2025-05-05
EMP09178,98341.51,6011.39,D004,Financial adviser,2026-01-16
EMP09179,138880.75,7535.64,D018,Armed forces training and education officer,2025-02-12
EMP09180,96884.42,3928.88,D013,"Therapist, art",2025-08-01
EMP09181,127204.09,21517.11,D008,"Psychotherapist, child",2024-11-29
EMP09182,78654.64,9583.83,D009,"Teacher, early years/pre",2024-04-02
EMP09183,122855.68,10529.78,D011,Ranger/warden,2023-09-01
EMP09184,142518.76,12063.25,D008,Landscape architect,2025-08-02
EMP09185,100032.27,12637.43,D006,Mining engineer,2023-12-07
EMP09186,118611.15,3205.34,D009,Science writer,2025-03-18
EMP09187,150678.31,4422.43,D020,Games developer,2025-04-22
EMP09188,125335.4,21358.22,D015,"Editor, commissioning",2023-12-10
EMP09189,103297.04,13191.42,D017,Commercial/residential surveyor,2024-07-16
EMP09190,80856.7,4190.65,D003,"Surveyor, building control",2024-05-29
EMP09191,83416.54,5836.72,D003,Community development worker,2024-02-09
EMP09192,107524.87,15628.49,D017,"Surveyor, commercial/residential",2024-07-06
EMP09193,114315.6,14924.47,D007,Amenity horticulturist,2024-06-24
EMP09194,139239.02,11223.32,D003,Brewing technologist,2023-08-15
EMP09195,98951.98,18350.92,D010,Secondary school teacher,2024-04-20
EMP09196,75037.42,12934.58,D020,Public house manager,2025-06-03
EMP09197,120995.82,4342.83,D010,Health promotion specialist,2025-10-09
EMP09198,93415.08,15280.12,D015,"Psychologist, counselling",2024-01-01
EMP09199,93464.22,4034.61,D020,Dietitian,2026-02-24
EMP09200,141647.44,19447.65,D017,"Therapist, sports",2023-10-05
EMP09201,124436.87,961.76,D017,"Chemist, analytical",2026-04-26
EMP09202,130178.01,16347.34,D004,Estate agent,2024-03-01
EMP09203,76928.62,13676.37,D007,Civil Service fast streamer,2024-08-25
EMP09204,92409.93,13871.38,D014,Community education officer,2024-01-02
EMP09205,139081.12,7876.95,D001,"Designer, jewellery",2023-10-21
EMP09206,149858.76,17985.06,D020,Nature conservation officer,2023-10-30
EMP09207,93410.98,7381.81,D016,Marketing executive,2024-08-12
EMP09208,113352.91,17850.39,D019,Water engineer,2024-11-16
EMP09209,86787.27,14617.37,D015,Prison officer,2026-02-13
EMP09210,134692.74,12357.18,D002,Insurance broker,2025-05-28
EMP09211,65260.0,7467.8,D002,Naval architect,2026-06-03
EMP09212,75954.21,11139.69,D017,Actor,2026-07-30
EMP09213,87567.19,16030.74,D006,"Engineer, water",2026-03-23
EMP09214,163626.3,8896.59,D008,Barista,2024-04-25
EMP09215,116168.6,1340.14,D009,"Conservator, museum/gallery",2025-02-20
EMP09216,105250.41,104.02,D005,"Engineer, petroleum",2025-09-02
EMP09217,146930.52,772.66,D002,Clinical biochemist,2026-05-02
EMP09218,74466.17,6048.01,D003,Contracting civil engineer,2025-06-07
EMP09219,92310.13,889.38,D013,Building surveyor,2025-01-21
EMP09220,97152.8,17223.02,D014,Recruitment consultant,2024-01-10
EMP09221,158964.65,27569.41,D019,"Secretary, company",2024-08-03
EMP09222,88707.82,11814.0,D015,Clothing/textile technologist,2024-01-03
EMP09223,101613.31,9228.24,D015,Product/process development scientist,2025-07-13
EMP09224,102676.43,16995.84,D007,Adult guidance worker,2024-01-22
EMP09225,122862.97,1649.76,D001,Insurance account manager,2024-11-22
EMP09226,105569.0,20386.43,D020,"Editor, film/video",2025-10-24
EMP09227,75292.24,2753.59,D016,Financial risk analyst,2023-08-22
EMP09228,117395.63,7942.99,D002,Counselling psychologist,2024-10-30
EMP09229,89412.89,5936.89,D006,"Research officer, political party",2024-07-29
EMP09230,138341.13,27047.64,D013,International aid/development worker,2026-02-04
EMP09231,59633.72,5244.47,D003,Secondary school teacher,2025-03-07
EMP09232,127573.05,1056.03,D016,Sport and exercise psychologist,2024-02-14
EMP09233,88989.32,2934.87,D016,Structural engineer,2026-03-29
EMP09234,108914.5,4741.02,D008,Chief Executive Officer,2023-10-19
EMP09235,90036.14,6909.13,D007,Cartographer,2023-11-02
EMP09236,153324.53,15916.38,D009,Site engineer,2025-08-03
EMP09237,117323.68,14855.08,D016,"Investment banker, corporate",2025-07-04
EMP09238,83682.14,1655.99,D008,Tree surgeon,2023-10-21
EMP09239,113854.74,18437.56,D020,Dietitian,2024-07-02
EMP09240,137669.26,22137.62,D012,Aeronautical engineer,2024-07-07
EMP09241,137886.82,26894.41,D015,Patent examiner,2024-07-30
EMP09242,81024.49,10700.79,D020,Engineering geologist,2023-12-30
EMP09243,78301.01,4647.7,D008,Aeronautical engineer,2026-06-24
EMP09244,94465.14,16712.31,D017,Games developer,2024-06-27
EMP09245,111351.61,14439.51,D008,Commercial horticulturist,2024-06-28
EMP09246,85991.8,1363.33,D017,Museum/gallery curator,2024-06-19
EMP09247,61910.78,12208.04,D014,Local government officer,2026-08-02
EMP09248,72026.6,9884.54,D008,"Conservator, furniture",2026-05-06
EMP09249,93939.65,9685.5,D012,Professor Emeritus,2025-01-11
EMP09250,76381.88,5481.32,D015,Diplomatic Services operational officer,2024-07-30
EMP09251,94888.53,3337.32,D019,Occupational hygienist,2025-08-20
EMP09252,70325.16,4248.99,D013,Chartered public finance accountant,2025-02-05
EMP09253,84867.66,4348.73,D001,Surgeon,2024-08-12
EMP09254,80870.23,8802.82,D019,Tax adviser,2025-12-02
EMP09255,105080.66,6420.55,D018,"Civil engineer, contracting",2024-05-29
